,id,lat,long,Center_lat,Center_long,DistanceM
7024,5634500179,47.7494,-122.236,47.62023993864965,-122.34923129807153,23803
7025,795002455,47.5102,-122.33,47.62023993864965,-122.34923129807153,14567
7026,6666860170,47.4197,-122.205,47.62023993864965,-122.34923129807153,30457
7027,9828200605,47.6156,-122.299,47.62023993864965,-122.34923129807153,4755
7028,853200010,47.6229,-122.22,47.62023993864965,-122.34923129807153,13614
7029,4449800345,47.6894,-122.391,47.62023993864965,-122.34923129807153,10253
7030,2522029136,47.3674,-122.503,47.62023993864965,-122.34923129807153,43564
7031,1149900050,47.5608,-122.016,47.62023993864965,-122.34923129807153,32602
7032,6908200080,47.6746,-122.4,47.62023993864965,-122.34923129807153,9019
7033,3395800660,47.482,-122.34,47.62023993864965,-122.34923129807153,18335
7034,9414610010,47.5202,-122.047,47.62023993864965,-122.34923129807153,32625
7035,5379805120,47.4481,-122.278,47.62023993864965,-122.34923129807153,25925
7036,1530900290,47.735,-122.159,47.62023993864965,-122.34923129807153,28277
7037,8886000005,47.4145,-122.44,47.62023993864965,-122.34923129807153,36460
7038,8965400010,47.5586,-122.121,47.62023993864965,-122.34923129807153,26823
7039,8644210470,47.5796,-121.998,47.62023993864965,-122.34923129807153,35730
7040,1545805980,47.3685,-122.048,47.62023993864965,-122.34923129807153,47259
7041,2841500010,47.5427,-122.302,47.62023993864965,-122.34923129807153,10938
7042,1328330290,47.4417,-122.135,47.62023993864965,-122.34923129807153,34814
7043,4222100280,47.3456,-122.305,47.62023993864965,-122.34923129807153,35365
7044,4222200280,47.3467,-122.306,47.62023993864965,-122.34923129807153,35398
7045,3224510290,47.5604,-122.133,47.62023993864965,-122.34923129807153,23274
7046,5196420290,47.6539,-122.121,47.62023993864965,-122.34923129807153,23201
7047,1703900005,47.5551,-122.273,47.62023993864965,-122.34923129807153,13442
7048,3329530480,47.3321,-122.261,47.62023993864965,-122.34923129807153,38840
7049,1541700170,47.3913,-122.185,47.62023993864965,-122.34923129807153,36111
7050,8833510190,47.7684,-122.254,47.62023993864965,-122.34923129807153,23499
7051,8961970190,47.6073,-122.015,47.62023993864965,-122.34923129807153,37520
7052,323069120,47.5078,-122.018,47.62023993864965,-122.34923129807153,34307
7053,8944360170,47.5776,-121.996,47.62023993864965,-122.34923129807153,34815
7054,2546500020,47.4238,-122.322,47.62023993864965,-122.34923129807153,24258
7055,1338801060,47.6264,-122.302,47.62023993864965,-122.34923129807153,4689
7056,3747600050,47.3065,-122.219,47.62023993864965,-122.34923129807153,47405
7057,327000050,47.6855,-122.269,47.62023993864965,-122.34923129807153,12241
7058,1898900280,47.3046,-122.392,47.62023993864965,-122.34923129807153,46333
7059,1423400005,47.4576,-122.182,47.62023993864965,-122.34923129807153,29007
7060,9521100585,47.6619,-122.351,47.62023993864965,-122.34923129807153,5354
7061,2025059150,47.634,-122.204,47.62023993864965,-122.34923129807153,15074
7062,8941500010,47.6287,-122.089,47.62023993864965,-122.34923129807153,24914
7063,1425069071,47.6544,-121.998,47.62023993864965,-122.34923129807153,34654
7064,686400670,47.6344,-122.116,47.62023993864965,-122.34923129807153,22073
7065,2624049073,47.5381,-122.267,47.62023993864965,-122.34923129807153,13341
7066,1523059180,47.4772,-122.153,47.62023993864965,-122.34923129807153,32115
7067,8016300250,47.5982,-122.128,47.62023993864965,-122.34923129807153,22797
7068,7694600143,47.5076,-122.366,47.62023993864965,-122.34923129807153,16254
7069,269000950,47.6415,-122.392,47.62023993864965,-122.34923129807153,5376
7070,2724079090,47.5385,-121.896,47.62023993864965,-122.34923129807153,47410
7071,3342103369,47.5174,-122.194,47.62023993864965,-122.34923129807153,25212
7072,7104100050,47.5499,-122.394,47.62023993864965,-122.34923129807153,18190
7073,8944360290,47.5772,-121.998,47.62023993864965,-122.34923129807153,34609
7074,6072500050,47.5456,-122.179,47.62023993864965,-122.34923129807153,23094
7075,1066000290,47.6198,-122.105,47.62023993864965,-122.34923129807153,23212
7076,2817260130,47.7498,-122.146,47.62023993864965,-122.34923129807153,34175
7077,3582750170,47.7528,-122.252,47.62023993864965,-122.34923129807153,22792
7078,255370420,47.3531,-122.017,47.62023993864965,-122.34923129807153,49670
7079,2571910380,47.1969,-122.011,47.62023993864965,-122.34923129807153,69030
7080,3832150190,47.3876,-122.216,47.62023993864965,-122.34923129807153,35080
7081,5279100680,47.5321,-122.029,47.62023993864965,-122.34923129807153,31282
7082,7889601870,47.4921,-122.339,47.62023993864965,-122.34923129807153,17005
7083,5694001061,47.6592,-122.349,47.62023993864965,-122.34923129807153,4954
7084,1912100882,47.6399,-122.32,47.62023993864965,-122.34923129807153,4661
7085,8563020170,47.631,-122.098,47.62023993864965,-122.34923129807153,22822
7086,8656800020,47.672,-121.864,47.62023993864965,-122.34923129807153,49315
7087,3876540780,47.2625,-122.3,47.62023993864965,-122.34923129807153,45572
7088,8563030280,47.6272,-122.095,47.62023993864965,-122.34923129807153,23436
7089,2114300290,47.536,-122.358,47.62023993864965,-122.34923129807153,14276
7090,9141100005,47.7412,-122.355,47.62023993864965,-122.34923129807153,17680
7091,5727500019,47.7513,-122.334,47.62023993864965,-122.34923129807153,17814
7092,1796360080,47.3665,-122.092,47.62023993864965,-122.34923129807153,46041
7093,9485800050,47.6818,-122.189,47.62023993864965,-122.34923129807153,20352
7094,5560000680,47.3286,-122.336,47.62023993864965,-122.34923129807153,39160
7095,9297300480,47.5687,-122.374,47.62023993864965,-122.34923129807153,18152
7096,6813600415,47.6896,-122.331,47.62023993864965,-122.34923129807153,9078
7097,6751300255,47.5865,-122.135,47.62023993864965,-122.34923129807153,21199
7098,3300700480,47.6931,-122.379,47.62023993864965,-122.34923129807153,9767
7099,5379800446,47.4578,-122.274,47.62023993864965,-122.34923129807153,24122
7100,9558200080,47.4373,-122.333,47.62023993864965,-122.34923129807153,23343
7101,6817801150,47.6333,-122.034,47.62023993864965,-122.34923129807153,32786
7102,1454100005,47.7263,-122.289,47.62023993864965,-122.34923129807153,14608
7103,104540840,47.3113,-122.358,47.62023993864965,-122.34923129807153,42669
7104,2207100635,47.5983,-122.15,47.62023993864965,-122.34923129807153,22538
7105,2489200250,47.5407,-122.379,47.62023993864965,-122.34923129807153,16904
7106,5130000080,47.7612,-122.229,47.62023993864965,-122.34923129807153,24143
7107,6150700169,47.7291,-122.337,47.62023993864965,-122.34923129807153,14745
7108,8691350130,47.5948,-121.983,47.62023993864965,-122.34923129807153,37891
7109,6189200345,47.6342,-122.171,47.62023993864965,-122.34923129807153,17626
7110,2222059099,47.3727,-122.162,47.62023993864965,-122.34923129807153,39479
7111,7227800660,47.4919,-122.181,47.62023993864965,-122.34923129807153,28567
7112,1148000005,47.4828,-122.344,47.62023993864965,-122.34923129807153,18321
7113,6055000430,47.241,-121.979,47.62023993864965,-122.34923129807153,71478
7114,7616200050,47.5807,-122.397,47.62023993864965,-122.34923129807153,19931
7115,7234601440,47.6134,-122.308,47.62023993864965,-122.34923129807153,4434
7116,8563020380,47.6288,-122.098,47.62023993864965,-122.34923129807153,23137
7117,1454100480,47.7262,-122.285,47.62023993864965,-122.34923129807153,14798
7118,5151600285,47.3358,-122.32,47.62023993864965,-122.34923129807153,36816
7119,2155000480,47.6587,-122.124,47.62023993864965,-122.34923129807153,22587
7120,1024049024,47.5832,-122.29,47.62023993864965,-122.34923129807153,9320
7121,1026069163,47.7602,-122.022,47.62023993864965,-122.34923129807153,40011
7122,4427100095,47.7268,-122.311,47.62023993864965,-122.34923129807153,15283
7123,4047200380,47.7698,-121.898,47.62023993864965,-122.34923129807153,52962
7124,3222049024,47.344,-122.331,47.62023993864965,-122.34923129807153,36358
7125,2287000010,47.5505,-122.221,47.62023993864965,-122.34923129807153,17246
7126,3692900010,47.6783,-122.298,47.62023993864965,-122.34923129807153,10669
7127,320069049,47.2558,-122.024,47.62023993864965,-122.34923129807153,67597
7128,868002335,47.7039,-122.385,47.62023993864965,-122.34923129807153,11566
7129,8945100050,47.3086,-122.365,47.62023993864965,-122.34923129807153,43415
7130,7853250080,47.5385,-121.88,47.62023993864965,-122.34923129807153,46290
7131,6713700250,47.7607,-122.354,47.62023993864965,-122.34923129807153,19655
7132,4232901990,47.6341,-122.361,47.62023993864965,-122.34923129807153,2679
7133,3578401760,47.6203,-122.037,47.62023993864965,-122.34923129807153,33809
7134,9113200290,47.6836,-122.162,47.62023993864965,-122.34923129807153,22505
7135,5116000250,47.7762,-122.27,47.62023993864965,-122.34923129807153,24184
7136,1099600010,47.2986,-122.377,47.62023993864965,-122.34923129807153,46691
7137,5416500980,47.3595,-122.038,47.62023993864965,-122.34923129807153,49164
7138,7312100010,47.4868,-122.159,47.62023993864965,-122.34923129807153,29755
7139,7936000562,47.561,-122.398,47.62023993864965,-122.34923129807153,20508
7140,9839300545,47.6121,-122.294,47.62023993864965,-122.34923129807153,5324
7141,6837700005,47.5839,-122.383,47.62023993864965,-122.34923129807153,19243
7142,6918720080,47.6131,-122.145,47.62023993864965,-122.34923129807153,23677
7143,9407001700,47.4485,-121.774,47.62023993864965,-122.34923129807153,59353
7144,1473200130,47.7325,-122.343,47.62023993864965,-122.34923129807153,15944
7145,4037200585,47.607,-122.12,47.62023993864965,-122.34923129807153,24008
7146,5249803870,47.5598,-122.27,47.62023993864965,-122.34923129807153,11864
7147,9558050170,47.4587,-122.117,47.62023993864965,-122.34923129807153,38217
7148,1545808110,47.3611,-122.047,47.62023993864965,-122.34923129807153,48756
7149,1604601155,47.565,-122.291,47.62023993864965,-122.34923129807153,9916
7150,2754700170,47.6802,-122.306,47.62023993864965,-122.34923129807153,9877
7151,3622059180,47.3491,-122.113,47.62023993864965,-122.34923129807153,44425
7152,7201600190,47.6801,-122.106,47.62023993864965,-122.34923129807153,25707
7153,3450300280,47.5004,-122.162,47.62023993864965,-122.34923129807153,29753
7154,1036450170,47.7195,-122.182,47.62023993864965,-122.34923129807153,25262
7155,8965000050,47.6389,-122.102,47.62023993864965,-122.34923129807153,23260
7156,4354700010,47.7181,-122.308,47.62023993864965,-122.34923129807153,14957
7157,4057300170,47.5707,-122.018,47.62023993864965,-122.34923129807153,33430
7158,4217400185,47.6596,-122.28,47.62023993864965,-122.34923129807153,8823
7159,8155750010,47.3867,-122.19,47.62023993864965,-122.34923129807153,36524
7160,2159900020,47.6211,-122.153,47.62023993864965,-122.34923129807153,18600
7161,2487700130,47.5237,-122.391,47.62023993864965,-122.34923129807153,17596
7162,2085200545,47.3948,-122.028,47.62023993864965,-122.34923129807153,44666
7163,9432900380,47.2091,-122.009,47.62023993864965,-122.34923129807153,68347
7164,2591850080,47.4314,-122.164,47.62023993864965,-122.34923129807153,32448
7165,1025049174,47.666,-122.276,47.62023993864965,-122.34923129807153,9276
7166,5628400080,47.7393,-122.244,47.62023993864965,-122.34923129807153,24228
7167,7657000225,47.4947,-122.237,47.62023993864965,-122.34923129807153,20199
7168,6151800080,47.3402,-122.046,47.62023993864965,-122.34923129807153,51966
7169,6154900095,47.7042,-122.37,47.62023993864965,-122.34923129807153,11141
7170,9542800050,47.3078,-122.374,47.62023993864965,-122.34923129807153,44789
7171,526059224,47.7721,-122.206,47.62023993864965,-122.34923129807153,31867
7172,526059224,47.7721,-122.206,47.62023993864965,-122.34923129807153,31867
7173,3275850190,47.6911,-122.103,47.62023993864965,-122.34923129807153,28693
7174,4137000460,47.2646,-122.219,47.62023993864965,-122.34923129807153,52381
7175,7936000403,47.5536,-122.399,47.62023993864965,-122.34923129807153,19907
7176,1175000073,47.6719,-122.396,47.62023993864965,-122.34923129807153,8413
7177,8645540290,47.4639,-122.17,47.62023993864965,-122.34923129807153,29320
7178,7137960460,47.3293,-122.17,47.62023993864965,-122.34923129807153,54996
7179,8805400010,47.4936,-122.165,47.62023993864965,-122.34923129807153,29794
7180,1036450290,47.719,-122.182,47.62023993864965,-122.34923129807153,25200
7181,7613700660,47.6589,-122.276,47.62023993864965,-122.34923129807153,9203
7182,8648210050,47.3624,-122.079,47.62023993864965,-122.34923129807153,47489
7183,1565950670,47.4324,-122.191,47.62023993864965,-122.34923129807153,30557
7184,7159200005,47.6307,-122.354,47.62023993864965,-122.34923129807153,1797
7185,8687800010,47.471,-122.262,47.62023993864965,-122.34923129807153,19614
7186,4242900285,47.6747,-122.393,47.62023993864965,-122.34923129807153,9066
7187,7834800225,47.6638,-122.329,47.62023993864965,-122.34923129807153,6790
7188,5649600225,47.5553,-122.286,47.62023993864965,-122.34923129807153,12412
7189,1959702045,47.6461,-122.317,47.62023993864965,-122.34923129807153,4839
7190,717000225,47.5354,-122.278,47.62023993864965,-122.34923129807153,12617
7191,792500190,47.3624,-122.455,47.62023993864965,-122.34923129807153,44641
7192,3820100284,47.7717,-122.25,47.62023993864965,-122.34923129807153,23487
7193,3629890190,47.5443,-121.994,47.62023993864965,-122.34923129807153,34616
7194,6868200029,47.7129,-122.304,47.62023993864965,-122.34923129807153,12552
7195,8901000143,47.7062,-122.311,47.62023993864965,-122.34923129807153,11554
7196,2927600630,47.454,-122.373,47.62023993864965,-122.34923129807153,24533
7197,3432501315,47.7464,-122.317,47.62023993864965,-122.34923129807153,16496
7198,5101407250,47.7037,-122.308,47.62023993864965,-122.34923129807153,11989
7199,3999200780,47.5828,-122.118,47.62023993864965,-122.34923129807153,22108
7200,2826079145,47.7125,-121.915,47.62023993864965,-122.34923129807153,47576
7201,1446403145,47.4862,-122.326,47.62023993864965,-122.34923129807153,17105
7202,5137000170,47.3338,-122.337,47.62023993864965,-122.34923129807153,38733
7203,2896310420,47.3431,-122.03,47.62023993864965,-122.34923129807153,51968
7204,1446400725,47.4836,-122.332,47.62023993864965,-122.34923129807153,17395
7205,4030500130,47.3683,-122.164,47.62023993864965,-122.34923129807153,40273
7206,3319500299,47.6005,-122.306,47.62023993864965,-122.34923129807153,4704
7207,7139800020,47.5283,-122.286,47.62023993864965,-122.34923129807153,12556
7208,9433000460,47.7101,-122.108,47.62023993864965,-122.34923129807153,30786
7209,1326049130,47.7422,-122.245,47.62023993864965,-122.34923129807153,24566
7210,7137960440,47.3289,-122.17,47.62023993864965,-122.34923129807153,55035
7211,3946900010,47.6928,-122.323,47.62023993864965,-122.34923129807153,9921
7212,5592050080,47.5042,-122.193,47.62023993864965,-122.34923129807153,26904
7213,3288020050,47.3788,-122.031,47.62023993864965,-122.34923129807153,46781
7214,2459000020,47.3789,-122.213,47.62023993864965,-122.34923129807153,35663
7215,126049167,47.7627,-122.245,47.62023993864965,-122.34923129807153,22921
7216,1525079069,47.6469,-121.897,47.62023993864965,-122.34923129807153,44801
7217,1786200010,47.3658,-122.04,47.62023993864965,-122.34923129807153,47871
7218,5602000275,47.2056,-121.999,47.62023993864965,-122.34923129807153,68929
7219,1446403617,47.4828,-122.324,47.62023993864965,-122.34923129807153,17200
7220,2767603649,47.6722,-122.384,47.62023993864965,-122.34923129807153,7870
7221,3649100387,47.7362,-122.241,47.62023993864965,-122.34923129807153,24799
7222,5249802660,47.5663,-122.274,47.62023993864965,-122.34923129807153,11308
7223,2592400470,47.7162,-122.166,47.62023993864965,-122.34923129807153,25954
7224,6448000020,47.6214,-122.227,47.62023993864965,-122.34923129807153,13018
7225,1211000185,47.6076,-122.298,47.62023993864965,-122.34923129807153,5015
7226,7399300780,47.462,-122.188,47.62023993864965,-122.34923129807153,27451
7227,984100010,47.4349,-122.17,47.62023993864965,-122.34923129807153,32535
7228,6127010670,47.5933,-122.007,47.62023993864965,-122.34923129807153,37088
7229,1245002391,47.6866,-122.205,47.62023993864965,-122.34923129807153,18622
7230,3904921100,47.5685,-122.012,47.62023993864965,-122.34923129807153,33082
7231,2473381150,47.4574,-122.169,47.62023993864965,-122.34923129807153,33469
7232,9269750010,47.2848,-122.361,47.62023993864965,-122.34923129807153,45329
7233,1924069071,47.5516,-122.085,47.62023993864965,-122.34923129807153,26534
7234,2571900430,47.1947,-122.008,47.62023993864965,-122.34923129807153,70116
7235,8673400052,47.67,-122.392,47.62023993864965,-122.34923129807153,8046
7236,5104511630,47.3538,-122.013,47.62023993864965,-122.34923129807153,49979
7237,3438500168,47.5549,-122.356,47.62023993864965,-122.34923129807153,16579
7238,1446403850,47.4869,-122.324,47.62023993864965,-122.34923129807153,16643
7239,1446403850,47.4869,-122.324,47.62023993864965,-122.34923129807153,16643
7240,5416500950,47.3591,-122.038,47.62023993864965,-122.34923129807153,48787
7241,8096600050,47.7671,-122.225,47.62023993864965,-122.34923129807153,25198
7242,1473000020,47.676,-122.15,47.62023993864965,-122.34923129807153,25047
7243,722039049,47.4141,-122.47,47.62023993864965,-122.34923129807153,35659
7244,2212210660,47.3954,-122.191,47.62023993864965,-122.34923129807153,35791
7245,6762700020,47.6298,-122.323,47.62023993864965,-122.34923129807153,3416
7246,5608010980,47.5504,-122.097,47.62023993864965,-122.34923129807153,27418
7247,5015001045,47.6265,-122.3,47.62023993864965,-122.34923129807153,4838
7248,1005000250,47.5354,-122.28,47.62023993864965,-122.34923129807153,12462
7249,7974700122,47.6737,-122.283,47.62023993864965,-122.34923129807153,9740
7250,1775910460,47.7454,-122.103,47.62023993864965,-122.34923129807153,34941
7251,3797300190,47.1932,-122.008,47.62023993864965,-122.34923129807153,69949
7252,6450300605,47.7329,-122.343,47.62023993864965,-122.34923129807153,15106
7253,3918400143,47.7134,-122.361,47.62023993864965,-122.34923129807153,12089
7254,1022049182,47.4095,-122.29,47.62023993864965,-122.34923129807153,26711
7255,3578400780,47.6231,-122.043,47.62023993864965,-122.34923129807153,34435
7256,6905200050,47.6475,-122.371,47.62023993864965,-122.34923129807153,5127
7257,303100080,47.3162,-122.194,47.62023993864965,-122.34923129807153,45970
7258,123039642,47.5031,-122.372,47.62023993864965,-122.34923129807153,17231
7259,8718500095,47.7402,-122.255,47.62023993864965,-122.34923129807153,24607
7260,1774000780,47.7502,-122.085,47.62023993864965,-122.34923129807153,34264
7261,2421039075,47.2933,-122.377,47.62023993864965,-122.34923129807153,46955
7262,4139470010,47.5507,-122.113,47.62023993864965,-122.34923129807153,27128
7263,629800380,47.6035,-122.005,47.62023993864965,-122.34923129807153,37872
7264,8965520190,47.5638,-122.105,47.62023993864965,-122.34923129807153,27243
7265,925059193,47.6739,-122.172,47.62023993864965,-122.34923129807153,20753
7266,1245500250,47.6938,-122.21,47.62023993864965,-122.34923129807153,19373
7267,9828700005,47.6178,-122.292,47.62023993864965,-122.34923129807153,5510
7268,5101402312,47.6947,-122.311,47.62023993864965,-122.34923129807153,10248
7269,339200130,47.691,-122.095,47.62023993864965,-122.34923129807153,27910
7270,6145602125,47.7027,-122.355,47.62023993864965,-122.34923129807153,10452
7271,9346910500,47.5627,-122.137,47.62023993864965,-122.34923129807153,22654
7272,7986401305,47.6634,-122.359,47.62023993864965,-122.34923129807153,6013
7273,922059169,47.412,-122.168,47.62023993864965,-122.34923129807153,35452
7274,123059071,47.5157,-122.107,47.62023993864965,-122.34923129807153,32572
7275,1626069069,47.7369,-122.049,47.62023993864965,-122.34923129807153,35572
7276,5605000430,47.6453,-122.303,47.62023993864965,-122.34923129807153,5966
7277,7640400250,47.7221,-122.371,47.62023993864965,-122.34923129807153,13756
7278,4477000290,47.4603,-122.365,47.62023993864965,-122.34923129807153,23330
7279,8127700440,47.6417,-122.397,47.62023993864965,-122.34923129807153,5400
7280,6822100780,47.6482,-122.402,47.62023993864965,-122.34923129807153,6498
7281,9195700380,47.5589,-122.082,47.62023993864965,-122.34923129807153,25574
7282,1425059174,47.654,-122.127,47.62023993864965,-122.34923129807153,22088
7283,2155000290,47.6581,-122.126,47.62023993864965,-122.34923129807153,22407
7284,4058200630,47.5033,-122.232,47.62023993864965,-122.34923129807153,21453
7285,5561400440,47.4598,-122.004,47.62023993864965,-122.34923129807153,41984
7286,4178500440,47.3596,-122.089,47.62023993864965,-122.34923129807153,60951
7287,1923039022,47.463,-122.475,47.62023993864965,-122.34923129807153,33663
7288,9412200660,47.5226,-122.045,47.62023993864965,-122.34923129807153,31955
7289,2780700020,47.7628,-122.244,47.62023993864965,-122.34923129807153,22866
7290,1868901815,47.6743,-122.299,47.62023993864965,-122.34923129807153,9622
7291,4022902715,47.7726,-122.286,47.62023993864965,-122.34923129807153,22748
7292,225039145,47.6865,-122.397,47.62023993864965,-122.34923129807153,10447
7293,9274203390,47.5876,-122.391,47.62023993864965,-122.34923129807153,20121
7294,4397000020,47.3835,-122.148,47.62023993864965,-122.34923129807153,39743
7295,9415950020,47.454,-122.19,47.62023993864965,-122.34923129807153,28009
7296,2591830020,47.4391,-122.161,47.62023993864965,-122.34923129807153,33530
7297,3211200460,47.7303,-122.236,47.62023993864965,-122.34923129807153,26121
7298,2297400250,47.7177,-122.224,47.62023993864965,-122.34923129807153,28225
7299,9268200440,47.6944,-122.366,47.62023993864965,-122.34923129807153,9751
7300,255580190,47.3401,-122.282,47.62023993864965,-122.34923129807153,36459
7301,6352600680,47.6487,-122.079,47.62023993864965,-122.34923129807153,28073
7302,1829700050,47.7443,-122.325,47.62023993864965,-122.34923129807153,15858
7303,7859960250,47.7623,-122.165,47.62023993864965,-122.34923129807153,31033
7304,6072800170,47.5708,-122.192,47.62023993864965,-122.34923129807153,20985
7305,6373000130,47.5762,-122.412,47.62023993864965,-122.34923129807153,21224
7306,4131900066,47.5716,-122.204,47.62023993864965,-122.34923129807153,15744
7307,8965450190,47.5605,-122.117,47.62023993864965,-122.34923129807153,27611
7308,1311200460,47.3395,-122.28,47.62023993864965,-122.34923129807153,36570
7309,3764800250,47.7301,-122.2,47.62023993864965,-122.34923129807153,28856
7310,6607000095,47.5437,-122.28,47.62023993864965,-122.34923129807153,12238
7311,4358700188,47.7072,-122.336,47.62023993864965,-122.34923129807153,11759
7312,5101403915,47.6966,-122.315,47.62023993864965,-122.34923129807153,10586
7313,7844200425,47.4286,-122.292,47.62023993864965,-122.34923129807153,26097
7314,9407001330,47.4459,-121.773,47.62023993864965,-122.34923129807153,59316
7315,7905370440,47.7212,-122.211,47.62023993864965,-122.34923129807153,27147
7316,2202500290,47.5746,-122.135,47.62023993864965,-122.34923129807153,21347
7317,3374500250,47.4094,-122.17,47.62023993864965,-122.34923129807153,35374
7318,5244800895,47.6455,-122.352,47.62023993864965,-122.34923129807153,3701
7319,100100050,47.7748,-122.304,47.62023993864965,-122.34923129807153,21271
7320,7454001060,47.5124,-122.372,47.62023993864965,-122.34923129807153,16174
7321,7215400280,47.3347,-122.077,47.62023993864965,-122.34923129807153,48826
7322,203101330,47.6347,-121.958,47.62023993864965,-122.34923129807153,38327
7323,2450000290,47.5812,-122.196,47.62023993864965,-122.34923129807153,17711
7324,5101402472,47.6956,-122.304,47.62023993864965,-122.34923129807153,10579
7325,4310700020,47.7011,-122.336,47.62023993864965,-122.34923129807153,12260
7326,7967600285,47.3514,-122.279,47.62023993864965,-122.34923129807153,34591
7327,7905200381,47.5705,-122.392,47.62023993864965,-122.34923129807153,20976
7328,3992700585,47.7131,-122.283,47.62023993864965,-122.34923129807153,13740
7329,7972601950,47.5273,-122.345,47.62023993864965,-122.34923129807153,14116
7330,6870310010,47.6749,-122.14,47.62023993864965,-122.34923129807153,24146
7331,2970800130,47.4734,-122.35,47.62023993864965,-122.34923129807153,19805
7332,6084600660,47.3266,-122.272,47.62023993864965,-122.34923129807153,40628
7333,325059126,47.6893,-122.164,47.62023993864965,-122.34923129807153,23059
7334,526069024,47.7702,-122.066,47.62023993864965,-122.34923129807153,37579
7335,6163901261,47.7529,-122.318,47.62023993864965,-122.34923129807153,18159
7336,4289900005,47.6147,-122.285,47.62023993864965,-122.34923129807153,6026
7337,2818100255,47.6983,-122.397,47.62023993864965,-122.34923129807153,11736
7338,1389310130,47.6521,-121.905,47.62023993864965,-122.34923129807153,44498
7339,4139910250,47.5485,-122.124,47.62023993864965,-122.34923129807153,27891
7340,5416100020,47.19,-122.016,47.62023993864965,-122.34923129807153,69476
7341,8682261650,47.7141,-122.031,47.62023993864965,-122.34923129807153,35154
7342,8100400170,47.6389,-122.11,47.62023993864965,-122.34923129807153,22830
7343,1604590190,47.5987,-122.029,47.62023993864965,-122.34923129807153,36398
7344,6882510020,47.5298,-122.28,47.62023993864965,-122.34923129807153,13015
7345,3459800020,47.5742,-122.118,47.62023993864965,-122.34923129807153,22186
7346,5437600010,47.3925,-122.165,47.62023993864965,-122.34923129807153,37491
7347,1395500020,47.719,-122.202,47.62023993864965,-122.34923129807153,25618
7348,807800020,47.3599,-122.176,47.62023993864965,-122.34923129807153,39059
7349,1563102880,47.5662,-122.404,47.62023993864965,-122.34923129807153,20631
7350,8937500020,47.3301,-122.365,47.62023993864965,-122.34923129807153,41532
7351,629420480,47.592,-121.989,47.62023993864965,-122.34923129807153,36586
7352,8961950250,47.3154,-122.254,47.62023993864965,-122.34923129807153,46232
7353,4217400420,47.66,-122.282,47.62023993864965,-122.34923129807153,8651
7354,3121500020,47.6716,-122.029,47.62023993864965,-122.34923129807153,31854
7355,2025700430,47.348,-122.035,47.62023993864965,-122.34923129807153,50304
7356,739800250,47.4046,-122.194,47.62023993864965,-122.34923129807153,33935
7357,8647600020,47.6101,-121.955,47.62023993864965,-122.34923129807153,42798
7358,1518000290,47.7367,-121.969,47.62023993864965,-122.34923129807153,40801
7359,8917100020,47.6307,-122.088,47.62023993864965,-122.34923129807153,24499
7360,3205100010,47.5409,-122.18,47.62023993864965,-122.34923129807153,22999
7361,2405500050,47.6274,-122.04,47.62023993864965,-122.34923129807153,33304
7362,7823700005,47.2062,-121.993,47.62023993864965,-122.34923129807153,69343
7363,8642600170,47.3974,-122.312,47.62023993864965,-122.34923129807153,31625
7364,7518502960,47.6824,-122.38,47.62023993864965,-122.34923129807153,8651
7365,4279600080,47.6025,-122.152,47.62023993864965,-122.34923129807153,21300
7366,6421100592,47.6705,-122.138,47.62023993864965,-122.34923129807153,24664
7367,7967200290,47.3553,-122.28,47.62023993864965,-122.34923129807153,34085
7368,7228501903,47.6155,-122.306,47.62023993864965,-122.34923129807153,4289
7369,9275200080,47.584,-122.375,47.62023993864965,-122.34923129807153,18626
7370,8825900095,47.6756,-122.308,47.62023993864965,-122.34923129807153,8749
7371,7849201100,47.5217,-121.819,47.62023993864965,-122.34923129807153,48678
7372,8562790980,47.5304,-122.073,47.62023993864965,-122.34923129807153,30948
7373,1370801435,47.643,-122.412,47.62023993864965,-122.34923129807153,6812
7374,3897100275,47.6704,-122.184,47.62023993864965,-122.34923129807153,19266
7375,6745700190,47.5828,-122.291,47.62023993864965,-122.34923129807153,9195
7376,2770600795,47.648,-122.386,47.62023993864965,-122.34923129807153,5369
7377,1148000190,47.4814,-122.343,47.62023993864965,-122.34923129807153,18436
7378,5039300305,47.6361,-122.399,47.62023993864965,-122.34923129807153,5376
7379,3981200250,47.3513,-122.1,47.62023993864965,-122.34923129807153,46401
7380,5457300095,47.6292,-122.355,47.62023993864965,-122.34923129807153,1679
7381,1862400479,47.6954,-122.375,47.62023993864965,-122.34923129807153,9882
7382,8669160010,47.3523,-122.213,47.62023993864965,-122.34923129807153,39993
7383,2481630290,47.731,-122.132,47.62023993864965,-122.34923129807153,32490
7384,8925100255,47.6826,-122.274,47.62023993864965,-122.34923129807153,12049
7385,424069130,47.5945,-122.056,47.62023993864965,-122.34923129807153,34803
7386,2231800020,47.7685,-122.332,47.62023993864965,-122.34923129807153,18921
7387,3625700080,47.5295,-122.229,47.62023993864965,-122.34923129807153,20058
7388,3343901188,47.5048,-122.19,47.62023993864965,-122.34923129807153,26789
7389,1328330430,47.4438,-122.134,47.62023993864965,-122.34923129807153,35099
7390,2464400500,47.6865,-122.32,47.62023993864965,-122.34923129807153,9491
7391,4054710190,47.7211,-122.028,47.62023993864965,-122.34923129807153,34741
7392,5095400630,47.4719,-122.074,47.62023993864965,-122.34923129807153,41045
